partida_id,temporada,serie,rodada,clube,clube_slug,cartao,atleta,atleta_slug,num_camisa,minuto_nominal,acrescimo,minuto_continuo,periodo,motivo_completo,categoria_infracao,tipo_cartao_detalhe
157,2023,B,16,Botafogo,botafogo,Amarelo,Thassio Marques Melo da Silva Almeida,thassio_marques_melo_da_silva_almeida,2,16,0,61,2T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por cometer uma falta tática impedindo um ataque promissor.,outro,
158,2023,B,16,Chapecoense,chapecoense,Amarelo,Bruno Vinicius Simão Elesbão,bruno_vinicius_simao_elesbao,22,28,0,28,1T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Dar um calço temerário contra o adversário na disputa de bola.,falta_temeraria,
158,2023,B,16,Crb,crb,Amarelo,Anselmo Ramon Alves Herculano,anselmo_ramon_alves_herculano,9,16,0,61,2T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Dar um calço temerário contra o adversário na disputa de bola.,falta_temeraria,
158,2023,B,16,Chapecoense,chapecoense,Amarelo,Felipe Albuquerque Felippi,felipe_albuquerque_felippi,2,18,0,63,2T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Dar um calço temerário contra o adversário na disputa de bola.,falta_temeraria,
158,2023,B,16,Chapecoense,chapecoense,Amarelo,Cezar Augusto Capelari,cezar_augusto_capelari,TG,45,0,90,2T,A4.  Infringir persistentemente as regras do jogo  - Por persistir em sair do banco de reservas para instruir sua equipe sem estar autorizado. AT - Assistente TécnicoTG - Treinador de Goleiros,cera_retardar,
158,2023,B,16,Crb,crb,Amarelo,Daniel dos Santos Cerqueira,daniel_dos_santos_cerqueira,AT,90,1,91,2T,A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Por reclamar contra as decisões da arbitragem.,reclamacao,
159,2023,B,16,Tombense,tombense,Amarelo,Paulo de Souza Junior,paulo_de_souza_junior,7,4,0,4,1T,A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Desaprovar com gestos e palavras as decisões da arbitragem,reclamacao,
159,2023,B,16,Sampaio Corrêa,sampaio_correa,Amarelo,Leandro Ferreira Pessoa,leandro_ferreira_pessoa,8,30,0,30,1T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada em seu adversário de maneira temerária na disputa pela bola.,falta_temeraria,
159,2023,B,16,Tombense,tombense,Amarelo,Egidio de Araujo Pereira Junior,egidio_de_araujo_pereira_junior,6,16,0,61,2T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada em seu adversário de maneira temerária na disputa pela bola.,falta_temeraria,
159,2023,B,16,Sampaio Corrêa,sampaio_correa,Amarelo,Alyson Vinicius Almeida Neves,alyson_vinicius_almeida_neves,6,18,0,63,2T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por segurar seu adversário impedindo um ataque promissor,outro,
159,2023,B,16,Sampaio Corrêa,sampaio_correa,Amarelo,Jose Gervasio dos Santos Neto,jose_gervasio_dos_santos_neto,18,90,1,91,2T,A1.14.  Atuar de maneira a mostrar desrespeito ao jogo - Por segurar seu adversário de forma acintosa.,outro,
159,2023,B,16,Sampaio Corrêa,sampaio_correa,Vermelho,Leandro Ferreira Pessoa,leandro_ferreira_pessoa,8,90,4,94,2T,"V2.8.  Outro motivo (detalhar no campo expulsões\ protestar contra as decisões da arbitragem ao dar um soco no banco de reservas, após a marcação de uma falta  contra sua equipe. Confederação Brasileira de Futebol Publicação da Súmula: 08/07/2023 20:53 Emissão desta via: 08/07/2023 20:53 Página 2/3",outro,2º Cartão Amarelo
159,2023,B,16,Sampaio Corrêa,sampaio_correa,Amarelo,Mauricio Silva dos Santos,mauricio_silva_dos_santos,20,90,7,97,2T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada em seu adversário de maneira temerária na disputa pela bola.,falta_temeraria,
160,2023,B,16,Criciúma,criciuma,Vermelho,Walisson Moreira Farias Maia,walisson_moreira_farias_maia,33,18,0,18,1T,"V2.8.  Outro motivo (detalhar no campo expulsões\ oportunidade clara de gol. informo que o jogador expulso deixou os arredores do campo sem reclamar e que o jogador adversário atingido, continuou normalmente na partida sem necessidade de atendimento médico Confederação Brasileira de Futebol Publicação da Súmula: 08/07/2023 18:29 Emissão desta via: 08/07/2023 18:29 Página 2/3",reclamacao,Cartão Vermelho Direto
160,2023,B,16,Abc,abc,Amarelo,Genilson Ventura Mendes de Oliveira,genilson_ventura_mendes_de_oliveira,33,44,0,44,1T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Impedir um ataque promissor segurando o adversário,outro,
160,2023,B,16,Criciúma,criciuma,Amarelo,Luiz Gustavo Almeida Pinto,luiz_gustavo_almeida_pinto,1,3,0,48,2T,A3.4.  Retardar excessivamente a execução de um arremesso lateral ou tiro livre - Retardar o reinício na cobrança do tiro de meta,cera_retardar,
160,2023,B,16,Abc,abc,Amarelo,Habraão Lincon do Nascimento Saraiva,habraao_lincon_do_nascimento_saraiva,97,90,5,95,2T,A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Reclamar contra a decisão da arbitragem,reclamacao,
161,2023,B,17,Tombense,tombense,Amarelo,Matheus Henrique Frizzo,matheus_henrique_frizzo,10,17,0,17,1T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Calçar o seu adversário de forma temerária.,falta_temeraria,
161,2023,B,17,Ponte Preta,ponte_preta,Amarelo,Matheus Sousa de Jesus,matheus_sousa_de_jesus,20,6,0,51,2T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Calçar o seu adversário de forma temerária.,falta_temeraria,
161,2023,B,17,Tombense,tombense,Amarelo,Emerson Barbosa Rodrigues dos Santos,emerson_barbosa_rodrigues_dos_santos,6,34,0,79,2T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Calçar o seu adversário de forma temerária.,falta_temeraria,
162,2023,B,17,Atlético,atletico,Amarelo,Alix Vinicius de Souza Sampaio,alix_vinicius_de_souza_sampaio,3,42,0,42,1T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada em seu adversário de maneira temerária na disputa de bola.,falta_temeraria,
162,2023,B,17,Atlético,atletico,Amarelo,Bruno Nunes de Barros,bruno_nunes_de_barros,7,45,0,45,1T,"A1.24.  Outro motivo (somente neste caso, abriria um campo livre para o árbitro digitar o que quiser\ antidesportiva ao empurrar seu adversário na altura do peito, quando o jogo se encontrava parado.",conduta_antidesportiva,
162,2023,B,17,Sport,sport,Vermelho,Helber Italo dos Santos,helber_italo_dos_santos,39,33,0,78,2T,"V2.7.  Dar uma entrada contra um adversário com uso de força excessiva na disputa da bola - Aos 33 minutos do segundo tempo expulsei de campo de jogo com cartão vermelho direto, o atleta de nº39 srº helber italo dos santos, da equipe sport club do recife, por na disputa de bola, atingir com uma entrada com uso de força excessiva, atingindo com a sola de sua chuteira na canela de seu adversário de mº5, srº matheus de sales cabral. o jogador atingido precisou de atendimento, mais continuo normalmente na partida. o jogador expulso saiu de campo sem ocorrência a relatar. Confederação Brasileira de Futebol Publicação da Súmula: 15/07/2023 00:26 Emissão desta via: 15/07/2023 00:26 Página 2/3",falta_temeraria,Cartão Vermelho Direto
164,2023,B,17,Chapecoense,chapecoense,Amarelo,Claudinei dos Santos Oliveira,claudinei_dos_santos_oliveira,TC,19,0,19,1T,A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Por reclamar contra as decisões da arbitragem.,reclamacao,
164,2023,B,17,Botafogo,botafogo,Amarelo,Luiz Henrique Araujo Silva,luiz_henrique_araujo_silva,8,28,0,28,1T,"A1.24.  Outro motivo (somente neste caso, abriria um campo livre para o árbitro digitar o que quiser\ antidesportiva ao empurrar o seu adversário após ter sofrido uma falta.",conduta_antidesportiva,
164,2023,B,17,Botafogo,botafogo,Vermelho,Jonas Gabriel da Silva Nunes,jonas_gabriel_da_silva_nunes,11,31,0,31,1T,"V1.  For culpado de jogo brusco grave  - Aos 31 minutos do primeiro tempo expulsei com cartão vermelho direto, o atleta de número 11 sr. jonas gabriel da silva nunes, da equipe botafogo futebol s. a., por desferir uma cotovelada no rosto de seu adversário de número 29, o sr. marcio antonio de sousa júnior da equipe associação chapecoense de futebol ao disputar a bola, o atleta atingido necessitou de atendimento médico e permaneceu no campo de jogo, o atleta expulso sai normalmente do campo de jogo.",outro,Cartão Vermelho Direto
164,2023,B,17,Botafogo,botafogo,Vermelho,Marco Aurelio Tedeschi dos Santos,marco_aurelio_tedeschi_dos_santos,TG,32,0,32,1T,"V2.8.  Outro motivo (detalhar no campo expulsões\ equipe sair deliberadamente da área técnica, e protestar de forma ostensiva contra a decisão da arbitragem proferindo as seguintes palavras: ""estão de sacanagem, isso não é pra expulsão, isso é brincadeira"". TG - Treinador de Goleiros Confederação Brasileira de Futebol Publicação da Súmula: 24/08/2023 00:41 Emissão desta via: 24/08/2023 00:41 Página 2/3",reclamacao,Cartão Vermelho Direto
164,2023,B,17,Chapecoense,chapecoense,Amarelo,Bruno Leonardo dos Santos Covas,bruno_leonardo_dos_santos_covas,4,34,0,34,1T,A4.  Infringir persistentemente as regras do jogo  - Por infringir persistentemente as regras do jogo.,outro,
164,2023,B,17,Chapecoense,chapecoense,Amarelo,Gustavo Cazonatti,gustavo_cazonatti,55,4,0,49,2T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada de forma temerária contra o seu adversário na disputa da bola.,falta_temeraria,
164,2023,B,17,Botafogo,botafogo,Amarelo,Lucas Vinicius Dias Costa,lucas_vinicius_dias_costa,3,45,7,52,1T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por impedir um ataque promissor ao bloquear um chute ao gol com o braço.,outro,
164,2023,B,17,Botafogo,botafogo,Amarelo,Flavio Pinto Tanajura,flavio_pinto_tanajura,AT,15,0,60,2T,A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Por reclamar contra as decisões da arbitragem.,reclamacao,
164,2023,B,17,Chapecoense,chapecoense,Amarelo,Ronei Gebing,ronei_gebing,15,17,0,62,2T,A1.11.  Golpear um adversário de maneira temerária na disputa da bola - Por golpear o rosto de seu adversário com o braço de forma temerária.,falta_temeraria,
164,2023,B,17,Chapecoense,chapecoense,Amarelo,Gabriel Augusto Xavier,gabriel_augusto_xavier,44,35,0,80,2T,A1.14.  Atuar de maneira a mostrar desrespeito ao jogo - Por agarrar o seu adversário de forma acintosa mostrando desrespeito ao jogo.,outro,
165,2023,B,17,Mirassol,mirassol,Amarelo,Mozart Santos Batista Junior,mozart_santos_batista_junior,TC,18,0,18,1T,A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Por reclamar contra as decisões da arbitragem.,reclamacao,
165,2023,B,17,Ceará,ceara,Amarelo,Willian Marlon Ferreira Moraes,willian_marlon_ferreira_moraes,95,45,4,49,1T,A4.  Infringir persistentemente as regras do jogo  - Por rodizio de faltas.,outro,
165,2023,B,17,Ceará,ceara,Amarelo,Gabriel Santos Cordeiro Lacerda,gabriel_santos_cordeiro_lacerda,15,6,0,51,2T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por da uma entrada de forma temerária.,falta_temeraria,
165,2023,B,17,Ceará,ceara,Amarelo,Hygor Cleber Garcia Silva,hygor_cleber_garcia_silva,31,9,0,54,2T,A1.14.  Atuar de maneira a mostrar desrespeito ao jogo - Por segurar de forma acintosa.,outro,
165,2023,B,17,Mirassol,mirassol,Amarelo,Guilherme da Trindade Dubas,guilherme_da_trindade_dubas,6,10,0,55,2T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por calçar seu adversário de forma temerária.,falta_temeraria,
165,2023,B,17,Mirassol,mirassol,Amarelo,Jose Roberto Assunçao de Araujo Filho,jose_roberto_assuncao_de_araujo_filho,9,16,0,61,2T,A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Por reclamar contra as decisões da arbitragem.,reclamacao,
165,2023,B,17,Ceará,ceara,Amarelo,Rodrigo Aparecido Azevedo Leitão,rodrigo_aparecido_azevedo_leitao,AT,23,0,68,2T,"A1.24.  Outro motivo (somente neste caso, abriria um campo livre para o árbitro digitar o que quiser\ sua área técnica para orientar a sua equipe.",outro,
165,2023,B,17,Ceará,ceara,Amarelo,Bruno Ferreira Ventura Diniz,bruno_ferreira_ventura_diniz,94,27,0,72,2T,A3.  Retardar o reinício do jogo  - Por segurar uma bola próximo a linha lateral retardando o reinicio de jogo.,cera_retardar,
165,2023,B,17,Ceará,ceara,Amarelo,Chayene Medeiros Oliveira Santos,chayene_medeiros_oliveira_santos,14,28,0,73,2T,A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Por reclamar contra as decisões da arbitragem.,reclamacao,
165,2023,B,17,Mirassol,mirassol,Amarelo,Yuri Oliveira Lima,yuri_oliveira_lima,5,90,2,92,2T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por impedir um ataque promissor com uso da mão. AT - Assistente TécnicoTC - Técnico,mao_intencional,
165,2023,B,17,Ceará,ceara,Amarelo,David Ricardo Loiola da Silva,david_ricardo_loiola_da_silva,4,90,5,95,2T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por dar um tranco no adversário impedindo um ataque promissor.,falta_temeraria,
166,2023,B,17,Novorizontino,novorizontino,Amarelo,Cesar Henrique Martins,cesar_henrique_martins,37,2,0,47,2T,A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Por reclamar acintosamente das marcações da arbitragem .,reclamacao,
166,2023,B,17,Novorizontino,novorizontino,Amarelo,Guilherme de Jesus Matos,guilherme_de_jesus_matos,43,45,6,51,1T,"A1.24.  Outro motivo (somente neste caso, abriria um campo livre para o árbitro digitar o que quiser\ goleiro fizesse a reposição de bola.",outro,
166,2023,B,17,Vitória,vitoria,Amarelo,Jhonny Lucas Flora Barboza,jhonny_lucas_flora_barboza,15,25,0,70,2T,"A1.24.  Outro motivo (somente neste caso, abriria um campo livre para o árbitro digitar o que quiser\ adversário de forma acintosa.",outro,
166,2023,B,17,Vitória,vitoria,Amarelo,Wagner Leonardo Calvelo de Souza,wagner_leonardo_calvelo_de_souza,4,27,0,72,2T,A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Por reclamar acintosamente das marcações da arbitragem.,reclamacao,
166,2023,B,17,Novorizontino,novorizontino,Amarelo,Jordi Martins Almeida,jordi_martins_almeida,44,35,0,80,2T,"A1.24.  Outro motivo (somente neste caso, abriria um campo livre para o árbitro digitar o que quiser\ força, carregando o seu adversário para fora  do campo de jogo.",outro,
166,2023,B,17,Vitória,vitoria,Amarelo,João Victor Carroll Santana,joao_victor_carroll_santana,3,90,5,95,2T,"A3.3.  Chutar a bola para longe ou carrega-la com as mãos depois de o árbitro ter paralisado o jogo - Por chutar a bola para longe, após o árbitro ter paralisado a partida.",mao_intencional,
167,2023,B,17,Sampaio Corrêa,sampaio_correa,Amarelo,Gabriel Vinicius de Oliveira Furtado,gabriel_vinicius_de_oliveira_furtado,3,2,0,2,1T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Cometer uma falta impedido um ataque promissor,outro,
167,2023,B,17,Sampaio Corrêa,sampaio_correa,Amarelo,Ytalo Jose Oliveira dos Santos,ytalo_jose_oliveira_dos_santos,23,24,0,24,1T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Dar uma entrada contra um adversário de maneira temerária na disputa da bola,falta_temeraria,
167,2023,B,17,Ituano,ituano,Amarelo,Jose Aldo Soares de Oliveira Filho,jose_aldo_soares_de_oliveira_filho,5,29,0,29,1T,A1.14.  Atuar de maneira a mostrar desrespeito ao jogo - Por segurar seu adversário atuando de maneira a mostrar desrespeito ao jogo,outro,
167,2023,B,17,Ituano,ituano,Amarelo,Helio Cunha Borges,helio_cunha_borges,11,36,0,36,1T,A2.1.  Reclamar / protestar (verbalmente ou por gestos\ reclamar contra as decisões da arbitragem AT - Assistente TécnicoTC - Técnico,reclamacao,
167,2023,B,17,Ituano,ituano,Amarelo,Rafael dos Santos Carvalheira Natividade,rafael_dos_santos_carvalheira_natividade,10,4,0,49,2T,A1.14.  Atuar de maneira a mostrar desrespeito ao jogo - Por segurar seu adversário atuando de maneira a mostrar desrespeito ao jogo,outro,
167,2023,B,17,Sampaio Corrêa,sampaio_correa,Amarelo,Mateus Cardoso Francisco,mateus_cardoso_francisco,2,5,0,50,2T,A1.11.  Golpear um adversário de maneira temerária na disputa da bola - Golpear um adversário de maneira temerária na disputa da bola,falta_temeraria,
167,2023,B,17,Ituano,ituano,Amarelo,Marcio Miranda Freitas Rocha da Silva,marcio_miranda_freitas_rocha_da_silva,TC,13,0,58,2T,A2.1.  Reclamar / protestar (verbalmente ou por gestos\ reclamar contra as decisões da arbitragem,reclamacao,
167,2023,B,17,Ituano,ituano,Vermelho,Rafael dos Santos Carvalheira Natividade,rafael_dos_santos_carvalheira_natividade,10,20,0,65,2T,"V2.8.  Outro motivo (detalhar no campo expulsões\ cartão amarelo, o jogador número 10, sr. rafael dos santos carvalheira natividade, da equipe ituano futebol clube, por calçar seu adversário de maneira temerária na disputa da bola. informo que o jogador atingido continuou normalmente na partida. Confederação Brasileira de Futebol Publicação da Súmula: 15/07/2023 00:56 Emissão desta via: 15/07/2023 00:56 Página 2/3",falta_temeraria,2º Cartão Amarelo
